"","x_name","essential","degree","eigenvector_centrality","betweenness_centrality","closeness_centrality","predicted_lethality","acc"
"5239","YAR035C-A","0",3,2.58970635041984e-07,0.000106384202686393,0.240131179399976,"0",TRUE
"5241","YPR128C","0",19,5.89744834658398e-06,0.000374651438545273,0.271156219997257,"0",TRUE
"5242","YIR029W","0",14,2.68966230183455e-06,1.64897834724763e-05,0.268528998958663,"0",TRUE
"5244","YOR130C","0",13,7.13863114409598e-06,4.27005357416328e-05,0.271877148750859,"0",TRUE
"5245","YIR007W","0",5,1.43198124242027e-06,9.88345473089346e-05,0.249400782137,"0",TRUE
"5246","YAR070C","0",16,1.18569634760112e-06,0.000554008585998403,0.247527231751596,"0",TRUE
"5247","YGR069W","0",5,5.43656430303994e-06,0.000432444793494837,0.24670354810532,"0",TRUE
"5251","YDR276C","0",7,5.64202570047505e-06,0.000126708566533278,0.246867845993756,"0",TRUE
"5260","YNL143C","0",13,6.20510436355831e-07,0.0001314566764891,0.230643593233521,"0",TRUE
"5268","YNL184C","0",14,9.05757205531089e-07,0.000225035908388716,0.233927585390865,"0",TRUE
"5269","YLR407W","0",9,0.000165894099708311,0.000237810848600318,0.269529652351738,"0",TRUE
"5270","YPL238C","1",2,1.95996236941285e-07,1.0196082015444e-05,0.238787341976005,"0",FALSE
"5273","YDR072C","0",25,4.24736095884731e-06,0.000545272627722944,0.276516387710383,"0",TRUE
"5275","YNL056W","0",4,8.34886378152194e-07,0,0.211195385108429,"0",TRUE
"5277","YDR528W","0",1,6.86855855504243e-05,0,0.241923641703377,"0",TRUE
"5280","YNL099C","0",4,8.34886378152194e-07,0,0.211195385108429,"0",TRUE
"5281","YIL037C","0",5,1.01687624763802e-07,8.10536247029394e-05,0.230079913104197,"0",TRUE
"5282","YGL196W","0",8,1.11203653539191e-06,1.3487956209184e-07,0.252029065567501,"0",TRUE
"5283","YOL158C","0",10,2.30124999145366e-06,8.77200617008285e-05,0.255966509861465,"0",TRUE
"5284","YML132W","0",10,1.18143122361529e-07,0.000586713441689322,0.238192771084337,"0",TRUE
"5286","YJR046W","1",21,0.0004743308133128,7.43113486065253e-06,0.29528029473265,"0",FALSE
"5288","YHL045W","0",23,1.18254396667333e-06,0.000185611529575345,0.243233267716535,"0",TRUE
"5290","YPL257W","0",8,3.61433321651173e-06,0.00015293191721861,0.251430751621519,"0",TRUE
"5291","YFL067W","0",25,3.02651632005955e-07,0.000954257980959186,0.23825018076645,"0",TRUE
"5292","YFL066C","0",38,1.70272063964315e-06,0.000515191369115253,0.247372372372372,"0",TRUE
"5294","YPR109W","0",6,7.72956957017205e-06,0.000480335100977393,0.251943417866701,"0",TRUE
"5296","YDR421W","0",4,2.5580722750689e-07,9.27670069761143e-06,0.233210128971375,"0",TRUE
"5300","YDL037C","0",3,2.76067767304563e-07,1.18316358609947e-05,0.227067381316998,"0",TRUE
"5301","YOL014W","0",5,3.0759585180498e-07,6.42273953037015e-05,0.225968682135101,"0",TRUE
"5303","YDR366C","0",9,3.69859742994037e-08,0.000211603142995695,0.229288282367495,"0",TRUE
"5304","YGL188C-A","0",2,6.79259423325868e-09,0,0.189834522933137,"0",TRUE
"5306","YIL123W","0",6,1.42116206822077e-06,0.000637061050199625,0.233448791624026,"0",TRUE
"5307","YEL064C","0",1,1.16226834105566e-06,0,0.226365405900538,"0",TRUE
"5309","YBR126W-A","0",3,8.98161120410839e-07,0.000347865547249973,0.215931845487312,"0",TRUE
"5311","YBR016W","0",13,7.31059428767221e-05,0.00027667896165247,0.270328167730173,"0",TRUE
"5315","YDR198C","0",17,0.000247285585443502,3.57299620707048e-05,0.27131747483989,"0",TRUE
"5316","YCL066W","0",15,1.29153595099588e-06,0.000152614564440598,0.259346713892168,"0",TRUE
"5317","YFR057W","0",5,5.96510161456122e-06,0.000146596493160514,0.271441647597254,"0",TRUE
"5318","YBR030W","0",15,0.000228862943393479,2.79870189096715e-06,0.260348536060752,"0",TRUE
"5321","YLR033W","1",20,2.1030303544667e-05,3.89466239764188e-05,0.27207670076609,"0",FALSE
"5322","YLR436C","0",10,8.70255068473486e-06,0.000341420860543699,0.256753246753247,"0",TRUE
"5324","YLR141W","1",11,0.000209303926192059,3.35912383334665e-05,0.283319002579536,"0",FALSE
"5326","YJL065C","0",35,5.68074669594269e-05,0.000518665067589795,0.295751471028224,"0",TRUE
"5328","YLR278C","0",8,1.75713006688103e-07,6.48487550822537e-05,0.238700849197086,"0",TRUE
"5331","YPR008W","0",16,9.66301927430638e-06,0.00058618650727649,0.279605883462191,"0",TRUE
"5332","YLR082C","0",7,7.42200982905986e-07,0.000126923612126622,0.252082624957497,"0",TRUE
"5338","YHR048W","0",4,8.04652155172173e-09,9.90992191931929e-06,0.208127171281187,"0",TRUE
"5341","YPR199C","0",9,1.8842863237746e-06,0.000290904878664458,0.260795004836866,"0",TRUE
"5342","YGR213C","0",1,5.39783479049652e-09,0,0.190029156387171,"0",TRUE
"5343","YDL197C","0",1,2.71399925878285e-11,0,0.163177153547748,"0",TRUE
"5348","YOR380W","0",10,3.45503321521892e-06,0.000111034609807152,0.253483203692623,"0",TRUE
"5349","YNL190W","0",8,0.000363081188906786,0.000215471129652246,0.274990727002967,"0",TRUE
"5351","YOL075C","0",4,6.01525533681523e-06,1.49489054327154e-05,0.242180481829318,"0",TRUE
"5352","YDL170W","0",10,6.82242036723685e-06,2.23891106733634e-05,0.283454406423246,"0",TRUE
"5353","YOR183W","0",1,0.000270878065250294,0,0.248450067024129,"0",TRUE
"5355","YIL121W","0",7,1.20547407797237e-07,4.42143331048267e-05,0.230697421136567,"0",TRUE
"5359","YEL076C","0",20,1.10119834667029e-06,2.15454808285476e-05,0.238030260464743,"0",TRUE
"5360","YLR463C","0",19,1.44144676462786e-06,0.00113909953834722,0.259233358101316,"0",TRUE
"5363","YDR417C","0",8,0.000760926464154206,0.000328795833421572,0.263857994483495,"0",TRUE
"5366","YJL175W","0",5,1.3203011249502e-07,8.71403993603718e-05,0.216238879976666,"0",TRUE
"5367","YER071C","0",8,1.81760230165184e-06,6.84006389916505e-05,0.247702973605079,"0",TRUE
"5368","YMR147W","0",15,1.12870434809313e-05,0.000685566972001167,0.256764362093597,"0",TRUE
"5370","YDR525W","0",8,1.23751417421284e-06,1.07482384647785e-05,0.226538329322791,"0",TRUE
"5371","YNL149C","1",1,2.32519458227546e-08,0,0.206518332811031,"0",FALSE
"5372","YNL176C","0",3,6.28604724386146e-08,0.000358098285771071,0.228203155059638,"0",TRUE
"5373","YDR205W","0",11,1.14708772257874e-06,0.000114684480010283,0.247465264739016,"0",TRUE
"5376","YKL064W","0",2,2.54574266033544e-07,8.86670849250552e-07,0.216041962627035,"0",TRUE
"5378","YDL026W","0",5,1.43427564521003e-06,1.45198003177911e-05,0.246324445551956,"0",TRUE
"5379","YLR021W","0",13,4.57293608537094e-05,2.61146000318233e-05,0.257522469714732,"0",TRUE
"5381","YPL072W","0",7,8.47250702633743e-06,4.27204911496974e-05,0.243652945526251,"0",TRUE
"5383","YDL133W","0",4,1.22551975892634e-06,4.41859391231207e-06,0.219593468843719,"0",TRUE
"5388","YGL007W","0",2,6.25834183800301e-06,2.68214557719856e-05,0.228080295339179,"0",TRUE
"5389","YPL030W","0",12,0.000808997575492097,3.67162842252909e-06,0.271702780704567,"0",TRUE
"5392","YMR270C","1",9,0.000188695224087747,2.95487013382909e-06,0.273041156431268,"0",FALSE
"5394","YHR002W","0",6,3.17189928061851e-06,2.33341249794623e-05,0.256099140722829,"0",TRUE
"5397","YDR461W","0",14,4.04898651150201e-06,0.000106327489318211,0.266178978547707,"0",TRUE
"5398","YCR040W","0",8,9.40389250813123e-07,5.75600270461867e-06,0.255778851129895,"0",TRUE
"5399","YDR073W","0",13,8.73594075950845e-06,7.02797083770563e-05,0.274914248632613,"0",TRUE
"5402","YCR039C","1",18,1.53228909998797e-05,0.000557175444110472,0.295309699263095,"0",FALSE
"5403","YLR307C-A","0",1,4.89165084593741e-12,0,0.165453175997991,"0",TRUE
"5404","YBR057C","0",5,5.6453561011628e-07,8.19063268039812e-05,0.247930775018811,"0",TRUE
"5405","YMR230W-A","0",5,1.02784327891759e-09,0.00106306877398982,0.198248487482034,"0",TRUE
"5411","YLR220W","1",24,4.47354738968229e-05,0.000263237756695222,0.278241696378307,"0",FALSE
"5413","YDR078C","0",34,3.82306322082969e-05,7.12212341144561e-05,0.285308832018472,"0",TRUE
"5417","YOR377W","0",5,6.82538340250225e-07,0.000378016947170348,0.219845800281711,"0",TRUE
"5418","YMR074C","0",13,0.000706906078267113,9.60661869827377e-05,0.284051724137931,"0",TRUE
"5419","YBR187W","0",14,2.69836847007787e-06,0.000579933955387202,0.260829412023396,"0",TRUE
"5420","YIL067C","0",5,9.94255723809852e-07,0,0.228290993071594,"0",TRUE
"5421","YKR044W","0",5,9.94255723809852e-07,0,0.228290993071594,"0",TRUE
"5422","YDL232W","1",15,0.000297754909279473,9.56001680404199e-06,0.274596046113246,"0",FALSE
"5423","YHR187W","0",12,0.000135583896717107,3.36478324583458e-06,0.278843441466855,"0",TRUE
"5424","YBR287W","0",6,8.89817928225662e-05,0.000338937877028258,0.255900245933469,"0",TRUE
"5429","YGL144C","0",13,0.000571010896273963,0.000971204515384899,0.283929340801379,"0",TRUE
"5430","YPL159C","0",6,4.57374917959779e-05,0.000193749255473164,0.249432248296745,"0",TRUE
"5434","YOL134C","1",2,2.31396542964284e-06,0,0.231534978138663,"0",FALSE
"5435","YPL133C","0",6,1.08788995903787e-06,1.59924311595216e-05,0.254965179262316,"0",TRUE
"5436","YGR237C","0",1,5.32640726308591e-08,0,0.210955006224435,"0",TRUE
"5437","YGR211W","1",13,0.000619230821386463,0.000175581863718648,0.292758773878276,"0",FALSE
"5438","YOR052C","0",3,1.07264779172763e-07,7.27647170654874e-05,0.229031510658017,"0",TRUE
"5439","YNL092W","0",23,0.000235090532960148,0.000181652207112402,0.268541157294214,"0",TRUE
"5440","YJR087W","0",5,7.30203365152974e-09,1.39202649828645e-05,0.189609974424552,"0",TRUE
"5442","YPR202W","0",15,1.81940337018816e-06,0.000208470250839818,0.247941139584466,"0",TRUE
"5443","YFL064C","0",24,4.67056620389398e-06,0.000491421784050096,0.250718633750423,"0",TRUE
"5444","YDR182W-A","0",1,4.23710628200293e-08,0,0.195426537941942,"0",TRUE
"5445","YPR050C","0",4,1.03575963265396e-07,0,0.202016417452911,"0",TRUE
"5446","YEL057C","0",98,0.0279502170542071,0.00115721493154969,0.302124191330039,"0",TRUE
"5449","YGR064W","0",3,3.53695370786366e-08,0,0.202720716409748,"0",TRUE
"5452","YOR068C","0",2,3.24932058589939e-10,0,0.167561306362301,"0",TRUE
"5453","YOR082C","0",3,3.53695370786366e-08,0,0.202720716409748,"0",TRUE
"5454","YMR031W-A","0",9,2.14146225583015e-05,0.000889678961571182,0.245224510047135,"0",TRUE
"5455","YNL050C","0",6,0.000496955953540192,1.79021479162997e-05,0.264434437558518,"0",TRUE
"5456","YDR169C","0",9,5.04179830548609e-05,1.94081944014337e-05,0.281143344709898,"0",TRUE
"5457","YDR514C","0",5,0.000414233091111856,1.57532265816318e-08,0.252501170760782,"0",TRUE
"5458","YJL156C","1",11,1.46675796088162e-06,1.8485692873172e-05,0.256631041495392,"0",FALSE
"5460","YLR294C","0",7,3.93756935503319e-05,0,0.252511920980926,"0",TRUE
"5461","YHR127W","0",11,1.37823923500364e-05,0.000533866987232602,0.262922244879865,"0",TRUE
"5465","YPL162C","0",5,1.89424936725419e-06,0.000109575847444306,0.226937057585613,"0",TRUE
"5469","YHR182W","0",4,1.17479912050133e-08,1.26671442433353e-05,0.215868971792539,"0",TRUE
"5476","YER189W","0",21,1.12284533279195e-06,0.000192582425275796,0.239056831922612,"0",TRUE
"5478","YKL146W","0",8,9.22698676505297e-08,0.00015676910078098,0.234919000277261,"0",TRUE
"5479","YOR302W","0",5,8.11972034299881e-06,4.10357218480525e-06,0.261646373742721,"0",TRUE
"5480","YNL046W","0",3,1.31544138060831e-08,1.96129070703336e-05,0.195981892079437,"0",TRUE
"5481","YLR040C","0",5,1.88512180227842e-07,0,0.234825988834778,"0",TRUE
"5482","YNL148C","0",11,9.51497703140106e-05,3.87974787115627e-05,0.285226507646436,"0",TRUE
"5483","YDL046W","0",4,4.06330656780216e-08,3.8105264108365e-05,0.230356934788519,"0",TRUE
"5485","YDR223W","0",1,1.29580372465158e-06,0,0.243223293007997,"0",TRUE
"5486","YMR148W","0",13,0.000128479353220186,0.00120776571946313,0.271267837541164,"0",TRUE
"5487","YDR512C","0",1,7.06326523127564e-08,0,0.222259696458685,"0",TRUE
"5488","YLR050C","0",5,0.000170397078676666,0.000479351024370966,0.246785669704157,"0",TRUE
"5489","YKL050C","0",3,1.24551467106546e-05,0.00101591770426505,0.233356940509915,"0",TRUE
"5490","YLR390W","0",1,4.88353041660039e-05,0,0.268723664537175,"0",TRUE
"5491","YDR504C","0",1,1.48941008759466e-08,0,0.199670078103959,"0",TRUE
"5492","YPR203W","0",18,1.79213094912465e-06,7.09758028763353e-05,0.237686851280407,"0",TRUE
"5493","YKL214C","0",5,0.000176636337249321,0,0.272727272727273,"0",TRUE
"5495","YPL283C","0",23,1.66299614071331e-07,0.000690861403676917,0.233476361059717,"0",TRUE
"5497","YJL205C","0",1,4.88353041660039e-05,0,0.268723664537175,"0",TRUE
"5499","YDR033W","0",3,3.792267605064e-06,3.95447450550903e-05,0.262875631592944,"0",TRUE
"5506","YDR492W","0",2,1.01438590276503e-06,4.71634295130497e-05,0.22846687211094,"0",TRUE
"5510","YGL162W","0",2,3.44148899980375e-06,1.92962561644119e-05,0.246580468132873,"0",TRUE
"5511","YNL033W","0",5,1.34854494759983e-06,5.72370971009948e-05,0.212672117039587,"0",TRUE
"5513","YBR007C","0",1,5.60555026595223e-10,0,0.19004133423051,"0",TRUE
"5514","YNL146W","0",3,6.59347485117207e-06,9.92773622203446e-05,0.245834369559811,"0",TRUE
"5516","YJL027C","0",9,2.00049022983174e-06,1.58510472839479e-05,0.250390509562207,"0",TRUE
"5517","YNR039C","0",11,1.13742559781359e-06,6.55265354082973e-06,0.245346239761727,"0",TRUE
"5518","YLR390W-A","0",7,2.32296020420523e-06,6.47935088703498e-05,0.246211963966956,"0",TRUE
"5522","YER184C","0",5,1.95637318222442e-05,0,0.272777445614681,"0",TRUE
"5523","YLR329W","0",10,0.000152125664877379,1.013880550888e-05,0.26168100595632,"0",TRUE
"5526","YHR151C","0",3,6.34471194247617e-07,9.86614565388875e-05,0.240335521517141,"0",TRUE
"5527","YBR094W","0",8,6.82318985614337e-05,4.8011898613537e-05,0.271615680527569,"0",TRUE
"5530","YFR043C","0",4,4.16080773457579e-07,1.97436299146513e-06,0.246693286748191,"0",TRUE
"5536","YIL089W","0",7,2.51761355654961e-06,2.23720927994185e-05,0.246518974188453,"0",TRUE
"5538","YFR020W","0",2,1.22908445649412e-09,1.76345620558882e-05,0.190971439611038,"0",TRUE
"5541","YGL024W","0",5,7.97722801528432e-06,3.14099726999811e-05,0.260474308300395,"0",TRUE
"5543","YCR076C","0",4,2.19275252237069e-05,0,0.246283531268167,"0",TRUE
"5544","YDL173W","0",4,2.10085158962997e-07,1.67605874883035e-05,0.238317193715594,"0",TRUE
"5545","YLR392C","0",13,6.78511056058871e-06,0.000179188939798127,0.263178913738019,"0",TRUE
"5546","YGL186C","0",5,1.26230978426088e-06,2.51518557732586e-05,0.23758211825028,"0",TRUE
"5548","YIR032C","0",19,2.78748689780664e-06,5.40442401824149e-05,0.27261445118588,"0",TRUE
"5552","YLR296W","0",4,2.54790887132927e-09,0,0.195561857029807,"0",TRUE
"5554","YPL062W","0",10,1.61657801201529e-06,0.000388164410651091,0.249579195421646,"0",TRUE
"5555","YGL188C","0",1,1.92838822046427e-06,0,0.238585622913231,"0",TRUE
"5561","YPL033C","0",2,3.23590737426058e-09,8.2181484041661e-06,0.201590700520037,"0",TRUE
"5566","YLR311C","1",1,4.50671380684847e-08,0,0.217491749174917,"0",FALSE
"5567","YFL062W","0",8,5.85408304911221e-08,7.28221774371516e-05,0.224914675767918,"0",TRUE
"5571","YPL260W","0",2,4.88429350737367e-05,9.04770006187819e-05,0.269652193680382,"0",TRUE
"5575","YER044C-A","0",8,0.000151939749494536,4.59721850697931e-06,0.260085949833363,"0",TRUE
"5577","YNL228W","0",1,1.32369713969188e-08,0,0.216562602694709,"0",TRUE
"5581","YDR202C","0",3,7.49313817795956e-06,1.25163704488484e-06,0.265725806451613,"0",TRUE
"5582","YER119C","0",8,2.63685550779524e-07,0.000128078938108406,0.234352773826458,"0",TRUE
"5585","YNL010W","0",7,8.63874464296891e-06,0.000117702949646358,0.247692628941324,"0",TRUE
"5586","YDL129W","0",7,4.078136560352e-05,7.98581215480138e-05,0.249369323915237,"0",TRUE
"5587","YMR088C","0",9,7.5444309204385e-09,7.11208632702185e-05,0.214549269280857,"0",TRUE
"5588","YMR027W","0",7,6.10362591874832e-06,0.000121951444716004,0.267089975682248,"0",TRUE
"5590","YML079W","0",4,2.77891224321019e-08,0.000402542238306379,0.215963296071077,"0",TRUE
"5591","YEL001C","0",3,8.21539151646771e-06,1.79920367805336e-06,0.251047619047619,"0",TRUE
"5592","YNL018C","0",3,1.34704449292364e-06,0,0.206799163179916,"0",TRUE
"5595","YLR219W","0",8,1.34629199111716e-06,9.20852641712143e-05,0.248689672522957,"0",TRUE
"5598","YDR106W","0",6,1.53574497667629e-06,2.36488831017813e-07,0.241500061077405,"0",TRUE
"5602","YKR027W","0",7,8.54734046557152e-06,5.11168672420197e-06,0.261750297894876,"0",TRUE
"5603","YBL062W","0",1,5.33743306443367e-09,0,0.192277766971406,"0",TRUE
"5606","YEL072W","0",7,2.78689551780582e-06,0.000345021988798644,0.255911287538833,"0",TRUE
"5610","YNL208W","0",5,7.49866425354091e-08,9.67585645343641e-05,0.227041304597481,"0",TRUE
"5614","YBL070C","0",4,2.14326092887023e-08,1.86101359773383e-05,0.208046864038165,"0",TRUE
"5616","YGR147C","1",8,4.95029964763248e-05,0.000838831810369407,0.270315847044346,"0",FALSE
"5617","YNL171C","0",4,1.03575963265396e-07,0,0.202016417452911,"0",TRUE
"5619","YPL261C","0",2,4.6606136913456e-07,0.000337211262856179,0.203730420445177,"0",TRUE
"5620","YDL050C","0",1,5.62411221676497e-10,0,0.167936121414616,"0",TRUE
"5622","YBR124W","1",1,2.57554231400162e-07,0,0.233457980712458,"0",FALSE
"5624","YPR064W","0",2,2.00150249774082e-07,0,0.231228070175439,"0",TRUE
"5626","YNR068C","0",3,6.59558421548784e-08,6.05950809904188e-07,0.210842516885887,"0",TRUE
"5628","YBL077W","1",1,5.62411221676497e-10,0,0.167936121414616,"0",FALSE
"5631","YOR169C","1",1,5.62411221676497e-10,0,0.167936121414616,"0",FALSE
"5634","YMR159C","1",28,1.11177878260282e-05,1.81461840734016e-05,0.286535581429055,"0",FALSE
"5636","YLL042C","1",27,1.2592458030274e-05,0.000204373166595817,0.288599094934553,"0",FALSE
"5637","YDR034W-B","0",3,2.64360830077022e-06,0,0.253483203692623,"0",TRUE
"5638","YHR192W","0",6,3.63852793660409e-06,3.8404012001545e-05,0.262050987496134,"0",TRUE
"5639","YKR064W","0",3,6.25310610587132e-05,3.87020874608923e-05,0.249621212121212,"0",TRUE
"5642","YDL096C","0",5,1.46226203713871e-07,0.000743604598922572,0.225736469513588,"0",TRUE
"5644","YNL159C","0",29,1.16204268670918e-05,0.000107919010173502,0.274596046113246,"0",TRUE
"5645","YLR427W","0",6,1.82083159902588e-06,6.33280342451544e-05,0.238154513331192,"0",TRUE
"5648","YOL107W","0",1,2.62682771761782e-06,0,0.228872424172262,"0",TRUE
"5649","YHL006C","0",33,3.76535952303563e-05,9.26683465266428e-06,0.282200123709378,"0",TRUE
"5651","YCL069W","0",13,5.84792125357801e-08,0.00032056721357122,0.224744221295945,"0",TRUE
"5652","YIL088C","0",6,3.33407823849637e-07,0.000325681850061064,0.246950077028771,"0",TRUE
"5653","YER046W-A","0",3,9.60091106846148e-06,5.66897641226811e-05,0.254669586500064,"0",TRUE
"5659","YLR031W","0",1,8.71355736425326e-09,0,0.20755905511811,"0",TRUE
"5660","YCR024C-B","0",8,4.42962180801752e-06,0.000119519957092103,0.240501196220753,"0",TRUE
"5661","YKL118W","0",7,1.42795188174758e-06,8.58932316921833e-05,0.232670354242674,"0",TRUE
"5664","YBL096C","0",1,2.09250772962585e-07,0,0.199327844059822,"0",TRUE
"5665","YJL038C","0",12,1.29561310037771e-06,0.00033105015488274,0.239047196807867,"0",TRUE
"5667","YLL033W","0",13,1.38978707902348e-06,0.000338954894137344,0.244647939611434,"0",TRUE
"5668","YJL023C","0",7,0.000212823307459547,0.000363653837439122,0.254998065265059,"0",TRUE
"5669","YNL076W","0",13,0.00011428013722871,2.47404258436062e-05,0.295545146501894,"0",TRUE
"5670","YJL093C","0",15,8.73858374682725e-06,0.000176301585015881,0.278215592457078,"0",TRUE
"5671","YOL117W","0",7,2.0869994847332e-05,1.88875485296617e-06,0.258228840125392,"0",TRUE
"5672","YNR069C","0",3,5.63860366161819e-06,0.000202586178237401,0.259778371512417,"0",TRUE
"5673","YBR255W","0",10,1.35623513736596e-05,0.000188952958433823,0.256054915166429,"0",TRUE
"5676","YGR290W","0",1,7.19736007545031e-08,0,0.226227257123241,"0",TRUE
"5677","YHR159W","0",3,1.87075395826574e-06,5.43230989205459e-06,0.24235861392612,"0",TRUE
"5679","YHR045W","0",2,5.90661534830632e-08,4.4310371300583e-06,0.221678190992338,"0",TRUE
"5681","YBL108W","0",2,3.7965415482983e-10,0,0.181882302431844,"0",TRUE
"5683","YJL222W-A","0",6,3.2009270757094e-08,0.000309570899223182,0.230742296918768,"0",TRUE
"5690","YHR218W-A","0",30,1.17880454083694e-06,2.28235373278267e-05,0.238374663397773,"0",TRUE
"5691","YIL161W","0",2,1.10068875988695e-08,0.000337211262856179,0.202907971262402,"0",TRUE
"5693","YPR145C-A","0",1,9.20616600412743e-07,0,0.217555571858264,"0",TRUE
"5694","YIL027C","0",7,3.38748766237855e-06,0,0.249516196886832,"0",TRUE
"5697","YOL025W","0",6,0.00019929316694287,0,0.274812343619683,"0",TRUE
"5698","YMR316W","0",8,6.66369606079881e-06,0.000346920520523576,0.26933381771945,"0",TRUE
